JDA,T_LST,TaC_60m,rh_10m,Tdp_10m,TaC_10m,baroKPa,radW/m2,netW/m2
28,5:45,-8.78,88.53,-10.86,-8.37,99.87,20.89,-5.41
28,6:00,-8.86,89.29,-10.71,-8.45,99.88,20.79,-5.37
28,6:15,-8.97,89.67,-10.79,-8.58,99.89,21.19,-6.72
28,6:30,-9.07,89.45,-10.92,-8.67,99.92,21.08,-6.87
28,6:45,-9.08,89.15,-11.03,-8.68,99.93,21.18,-6.45
28,7:00,-9.11,89.06,-11.02,-8.72,99.95,21.57,-6.55
28,7:15,-9.2,89.42,-11.04,-8.8,99.96,24.42,-6.73
28,7:30,-9.33,89.45,-11.13,-8.91,99.97,32.41,-7.36
28,7:45,-9.48,88.72,-11.39,-9.04,99.98,38.33,-6.94
28,8:00,-9.62,88.05,-11.58,-9.14,99.99,91.31,-9.65
28,8:15,-9.58,86.93,-11.59,-9.07,100,112.97,-3.67
28,8:30,-9.73,86.44,-11.82,-9.24,100.02,125.52,-0.88
28,8:45,-9.62,85.46,-11.75,-9.06,100.03,188.31,-8.77
28,9:00,-9.4,83.7,-11.64,-8.88,100.03,261.19,14.08
28,9:15,-9.28,83,-11.64,-8.72,100.05,213.21,2.69
28,9:30,-9.27,83.24,-11.55,-8.71,100.07,225.47,7.58
28,9:45,-8.92,82.42,-11.26,-8.31,100.08,296.85,-1.64
28,10:00,-8.67,80.45,-11.32,-8.08,100.1,291.52,6.46
28,10:15,-8.48,79.7,-11.2,-7.84,100.12,366.94,-26.38
28,10:30,-8.16,77.57,-11.12,-7.49,100.14,460.59,-86.16
28,10:45,-7.84,76.48,-10.94,-7.1,100.15,446.18,-127.21
28,11:00,-7.58,76,-10.92,-6.96,100.17,442.43,-115.81
28,11:15,-7.23,74.67,-10.59,-6.44,100.17,515.09,-123.55
28,11:30,-6.89,73.89,-10.41,-6.22,100.17,532.82,-146.07
28,11:45,-6.54,71.86,-10.22,-5.81,100.17,500.1,-156.96
28,12:00,-6.61,73.29,-10.23,-5.83,100.16,519.27,-107.47
28,12:15,-6.59,72.39,-10.14,-5.82,100.17,396.95,-18.53
28,12:30,-6.7,75.19,-10.11,-5.97,100.17,362.88,-1.34
28,12:45,-6.94,75.5,-10.3,-6.28,100.16,322.81,-8.27
28,13:00,-6.81,75.34,-10.18,-6.13,100.15,405.72,-2.2
28,13:15,-6.65,72.49,-10.43,-5.93,100.14,545.86,12.66
28,13:30,-6.9,73.95,-10.41,-6.11,100.14,384.46,-6.97
28,13:45,-6.74,73.75,-10.39,-6.08,100.14,365.75,-22.59
28,14:00,-6.65,71.82,-10.67,-5.99,100.13,409,-11.21
28,14:15,-6.21,65.17,-11.52,-5.58,100.12,412.22,-23.27
28,14:30,-6.04,61.72,-12.12,-5.48,100.11,419.12,-11.82
28,14:45,-5.81,57.67,-12.61,-5.16,100.11,393.57,-42.51
28,15:00,-5.59,54.62,-13,-4.89,100.12,356.3,-60.87
28,15:15,-5.57,53.28,-13.37,-4.92,100.12,317.48,-55.37
28,15:30,-5.7,52.79,-13.63,-5.05,100.13,274.49,-71.43
28,15:45,-5.63,52.55,-13.67,-4.97,100.14,236.24,-75.86
28,16:00,-5.74,53.14,-13.64,-5.13,100.14,194.71,-78.68
28,16:15,-6.28,56.46,-13.6,-5.75,100.15,152.17,-73.5
28,16:30,-7.06,57.99,-14.07,-6.55,100.14,112.44,-71.81
28,16:45,-7.31,57.97,-14.46,-6.88,100.14,73.6,-68.27
28,17:00,-7.8,58.36,-14.87,-7.44,100.13,35.51,-52.43
28,17:15,-8.38,59.83,-15.19,-8.06,100.11,23.91,-46.15
28,17:30,-8.9,60.72,-15.58,-8.6,100.1,20.66,-41.97
28,17:45,-9.2,61.7,-15.77,-8.96,100.09,20.64,-41.09
28,18:00,-9.59,62.61,-16.11,-9.38,100.09,20.98,-42.65
28,18:15,-9.96,62.78,-16.46,-9.77,100.08,20.41,-43.99
28,18:30,-10.33,63.97,-16.63,-10.2,100.08,20.43,-41.24
28,18:45,-10.6,62.15,-17.2,-10.47,100.09,19.18,-41.15
28,19:00,-10.81,60.22,-17.84,-10.72,100.09,21.04,-38.05
28,19:15,-10.94,58.34,-18.32,-10.84,100.09,20.89,-37.42
28,19:30,-11.05,58.08,-18.56,-11.04,100.09,20.73,-36.05
28,19:45,-11.11,58.94,-18.52,-11.11,100.1,21.51,-22
28,20:00,-11.26,59.4,-18.41,-11.1,100.09,21.67,-21.66
28,20:15,-11.32,59.79,-18.41,-11.19,100.09,20.8,-39.2
28,20:30,-11.34,60.3,-18.43,-11.28,100.09,21.16,-29.79
28,20:45,-11.43,61.6,-18.26,-11.4,100.09,21.24,-29.27
28,21:00,-11.58,63.47,-18.04,-11.53,100.08,22.28,-32.18
28,21:15,-11.77,64.83,-17.83,-11.67,100.07,22.15,-37.85
28,21:30,-11.9,65.96,-17.93,-11.86,100.05,21.47,-32.22
28,21:45,-11.99,66.4,-17.89,-11.91,100.04,21.29,-36.57
28,22:00,-12.05,67.35,-17.85,-12.05,100.03,21.63,-29.25
28,22:15,-12.06,67.67,-17.78,-12.1,100.03,21.59,-27.95
28,22:30,-11.99,66.38,-18,-11.97,100.01,22.09,-17.6
28,22:45,-12,66.02,-17.97,-11.93,100.01,21.85,-25.8
28,23:00,-12.06,66.26,-18,-12.02,99.99,21.35,-34.47
28,23:15,-11.99,65.91,-18.12,-12.02,99.99,21.88,-25.21
28,23:30,-11.85,65.17,-18.11,-11.92,99.98,21.95,-20.01
28,23:45,-11.88,65.06,-18.04,-11.84,99.97,21.46,-25.14
29,0:00,-11.96,65.2,-18.09,-11.91,99.96,21.25,-29.03
29,0:15,-12.17,66.96,-17.98,-12.11,99.96,21.84,-20.44
29,0:30,-12.29,66.35,-18.15,-12.13,99.96,21.54,-18.21
29,0:45,-12.5,65.64,-18.46,-12.3,99.95,21.67,-18.61
29,1:00,-12.58,67.18,-18.3,-12.41,99.93,21.61,-20.66
29,1:15,-12.68,67.17,-18.45,-12.58,99.91,21.12,-36.77
29,1:30,-12.84,68,-18.6,-12.88,99.9,20.95,-48.38
29,1:45,-13.04,68.88,-18.68,-13.11,99.9,20.94,-41.57
29,2:00,-13.3,70.61,-18.72,-13.48,99.9,21.42,-45.61
29,2:15,-13.25,71.82,-18.8,-13.7,99.89,20.46,-54.29
29,2:30,-13.03,71.51,-19,-13.84,99.89,20.2,-47.27
29,2:45,-13.3,72.24,-18.89,-13.89,99.87,19.82,-42.22
29,3:00,-13.54,72.53,-18.95,-14.02,99.85,21.49,-37.88
29,3:15,-13.9,73.01,-19.1,-14.25,99.85,20.71,-40.5
29,3:30,-13.96,74.21,-19.15,-14.44,99.85,20.94,-43.11
29,3:45,-13.98,75.44,-19.02,-14.53,99.82,20.79,-40.36
29,4:00,-13.89,76.16,-18.94,-14.51,99.81,21.52,-20.41
29,4:15,-13.95,76.18,-18.79,-14.3,99.8,21.15,-12.03
29,4:30,-13.95,75.55,-18.63,-14.09,99.78,21.5,-18.4
29,4:45,-13.99,74.69,-18.59,-13.93,99.78,20.97,-21.81
29,5:00,-13.96,74.12,-18.81,-14.1,99.77,20.98,-26.92
29,5:15,-14.11,76.42,-19.03,-14.65,99.77,20.76,-25.24
29,5:30,-14.19,77.8,-18.93,-14.65,99.78,20.67,-11.31
29,5:45,-14.3,78.2,-18.75,-14.56,99.78,20.77,-33.98
29,6:00,-14.29,79.42,-18.63,-14.68,99.78,19.73,-36.72
29,6:15,-14.47,80.25,-18.63,-14.81,99.77,20.59,-31.84
29,6:30,-14.54,80.8,-18.68,-14.97,99.77,20.68,-23.92
29,6:45,-14.64,81.38,-18.9,-15.28,99.77,20.23,-23.76
29,7:00,-14.58,83.6,-19.05,-15.63,99.75,21.32,-32.16
29,7:15,-14.78,83.49,-18.89,-15.5,99.73,25.37,-33.21
29,7:30,-14.98,84.94,-18.84,-15.64,99.73,37.62,-28.72
29,7:45,-14.73,85.29,-18.62,-15.4,99.73,90.16,-23.32
29,8:00,-14.56,81.47,-18.41,-14.7,99.76,134.91,-15.97
29,8:15,-14.04,77.66,-18.43,-14.19,99.77,182.64,-4.45
29,8:30,-13.72,74.56,-18.24,-13.58,99.77,228.73,8.12
29,8:45,-13.37,71.29,-18.29,-13.17,99.77,267.77,37.01
29,9:00,-12.83,68.3,-18.17,-12.57,99.77,301.83,52.24
29,9:15,-12.3,65.36,-17.99,-11.91,99.79,336.03,64.6
29,9:30,-11.97,63.51,-17.94,-11.5,99.82,373.53,65.73
29,9:45,-11.58,61.48,-17.96,-11.12,99.81,416.41,80.29
29,10:00,-11.07,57.78,-18.18,-10.55,99.82,484.6,93.15
29,10:15,-11.01,56.04,-18.4,-10.41,99.83,330.82,18.95
29,10:30,-10.6,56.46,-17.91,-9.96,99.81,485.52,83.42
29,10:45,-10.31,55,-17.91,-9.64,99.81,521.52,73.28
29,11:00,-9.98,53.41,-17.93,-9.37,99.8,552.73,77.72
29,11:15,-9.63,52.91,-17.64,-8.93,99.78,551.07,59.09
29,11:30,-9.49,50.67,-17.99,-8.84,99.74,564.58,51.9
29,11:45,-9.16,49.91,-17.85,-8.53,99.72,548.69,62.84
29,12:00,-9.12,47.71,-18.32,-8.45,99.71,511.12,83.45
29,12:15,-8.82,45.59,-18.56,-8.15,99.68,465.58,54.56
29,12:30,-8.75,43.7,-18.98,-8.08,99.66,466.25,55.63
29,12:45,-8.45,44.3,-18.54,-7.8,99.61,555.98,53.35
29,13:00,-8.29,45.5,-18.03,-7.63,99.54,556.36,36.85
29,13:15,-8.02,42.75,-18.52,-7.38,99.52,545.74,31.59
29,13:30,-7.68,41.29,-18.63,-7.06,99.51,532.78,53.34
29,13:45,-7.48,42.74,-18.02,-6.87,99.48,495.03,2.35
29,14:00,-7.05,44.09,-17.2,-6.39,99.44,474.23,10.93
29,14:15,-6.9,45.19,-16.71,-6.2,99.42,453.87,9.35
29,14:30,-6.78,46.87,-16.28,-6.17,99.4,416.31,3.68
29,14:45,-6.6,46.3,-16.3,-6.03,99.39,407.06,-7.69
29,15:00,-6.47,45.79,-16.19,-5.8,99.39,348.58,-14.4
29,15:15,-6.93,47.6,-16.22,-6.3,99.34,248.72,-16.37
29,15:30,-7.43,50.9,-15.92,-6.8,99.32,172.87,-16.97
29,15:45,-7.64,53.3,-15.63,-7.05,99.31,126.84,-17.57
29,16:00,-7.76,55.34,-15.31,-7.2,99.3,111.49,-8.55
29,16:15,-7.73,56.68,-15.04,-7.2,99.28,74.45,-7.68
29,16:30,-7.73,57.98,-14.79,-7.23,99.24,60.91,-6.71
29,16:45,-7.66,58.2,-14.74,-7.19,99.23,41.17,-11.72
29,17:00,-7.56,58.62,-14.61,-7.16,99.22,31.2,-12.73
29,17:15,-7.5,58.87,-14.49,-7.12,99.19,23.02,-14.7
29,17:30,-7.46,58.56,-14.56,-7.1,99.17,19.91,-16
29,17:45,-7.47,59.21,-14.44,-7.16,99.15,19.81,-15.85
29,18:00,-7.53,60.16,-14.38,-7.28,99.12,20.03,-15.32
29,18:15,-7.44,60.71,-14.29,-7.27,99.14,20.54,-14.53
29,18:30,-7.24,60.18,-14.17,-7.06,99.13,20.33,-10.61
29,18:45,-7.17,60.05,-14.09,-6.97,99.11,20.27,-12.77
29,19:00,-7.07,59.9,-13.99,-6.87,99.08,20.14,-12.31
29,19:15,-6.94,59.26,-13.95,-6.7,99.05,20.14,-12.68
29,19:30,-6.81,58.52,-13.93,-6.54,99.02,21.43,-12.37
29,19:45,-6.7,58.38,-13.87,-6.44,99,20.12,-12.32
29,20:00,-6.65,58.78,-13.67,-6.4,98.97,19.75,-23.27
29,20:15,-6.66,59.52,-13.6,-6.46,98.98,19.79,-31.74
29,20:30,-6.64,60.31,-13.49,-6.58,98.97,19.58,-38.34
29,20:45,-6.65,60.98,-13.51,-6.64,98.94,19.98,-34.82
29,21:00,-6.75,61.05,-13.55,-6.63,98.94,20.17,-26.72
29,21:15,-6.85,61.76,-13.53,-6.85,98.88,20.32,-30.16
29,21:30,-6.96,62.09,-13.57,-6.94,98.88,20.21,-36.79
29,21:45,-6.99,62.02,-13.51,-6.94,98.86,19.93,-33.24
29,22:00,-7.02,63.02,-13.5,-7.09,98.83,19.93,-41.03
29,22:15,-7.12,64.44,-13.3,-7.18,98.81,20.34,-36.56
29,22:30,-7.22,66,-13.18,-7.28,98.79,20.23,-37.43
29,22:45,-7.29,67.21,-12.96,-7.35,98.77,20.42,-38.92
29,23:00,-7.33,68.05,-12.93,-7.43,98.76,20.33,-40.54
29,23:15,-7.34,68.85,-12.9,-7.54,98.75,20.12,-41.83
29,23:30,-7.42,69.7,-12.87,-7.65,98.72,20.3,-40.35
29,23:45,-7.47,70.44,-12.83,-7.71,98.71,19.8,-43.49
30,0:00,-7.63,70.78,-12.85,-7.8,98.7,19.82,-40.78
30,0:15,-7.65,71.2,-12.88,-7.94,98.68,19.89,-35.81
30,0:30,-7.73,71.82,-12.96,-8.14,98.66,19.87,-29.63
30,0:45,-7.88,72.89,-13.09,-8.41,98.64,20.35,-20.39
30,1:00,-8,72.64,-13.21,-8.4,98.63,20.73,-20.15
30,1:15,-8,72.61,-13.21,-8.49,98.6,20.55,-27.11
30,1:30,-8.05,73.27,-13.19,-8.6,98.58,20.39,-25.43
30,1:45,-8.04,73.16,-13.2,-8.56,98.56,20.61,-30.97
30,2:00,-8.12,73.69,-13.26,-8.64,98.55,20.37,-31.69
30,2:15,-8.19,74,-13.17,-8.61,98.54,20.12,-27.65
30,2:30,-8.25,74.6,-13.02,-8.66,98.53,20.37,-27.55
30,2:45,-8.39,75.29,-13.06,-8.77,98.52,20.45,-33.46
30,3:00,-8.44,75.94,-13.15,-8.86,98.52,20.09,-32.2
30,3:15,-8.48,76.53,-12.94,-8.93,98.5,20.26,-31.98
30,3:30,-8.32,77.16,-13.07,-9.05,98.48,18.23,-33.98
30,3:45,-8.43,77.78,-13.06,-9.14,98.47,19.49,-31.49
30,4:00,-8.45,78.25,-13.03,-9.21,98.46,19.27,-26.54
30,4:15,-8.35,79.17,-13.07,-9.37,98.47,19.15,-38.63
30,4:30,-8.51,79.78,-13,-9.36,98.47,18.55,-27.81
30,4:45,-8.58,79.93,-12.94,-9.36,98.48,18.71,-30.83
30,5:00,-8.59,80.55,-12.98,-9.46,98.5,18.65,-21.81
30,5:15,-8.09,80.76,-13,-9.49,98.52,18.42,-23.69
30,5:30,-7.89,82.34,-13.03,-9.76,98.55,18.08,-16.14
30,5:45,-7.81,82.34,-13.23,-9.93,98.58,18.45,-22.15
30,6:00,-8,82.97,-13.31,-10.1,98.62,18.38,-27.97
30,6:15,-8.16,83.46,-13.34,-10.13,98.64,18.16,-30.88
30,6:30,-8.82,83.54,-13.18,-10.03,98.65,17.98,-29.5
30,6:45,-9.35,83.77,-13.03,-9.9,98.66,17.81,-33.08
30,7:00,-9.52,83.85,-13.03,-9.91,98.66,19.28,-37.69
30,7:15,-9.68,84.2,-13.04,-10,98.67,25.22,-39.19
30,7:30,-9.7,83.97,-13.1,-9.99,98.68,45.92,-41.55
30,7:45,-9.57,82.96,-12.97,-9.74,98.71,93.65,-35.49
30,8:00,-9.4,80.87,-12.81,-9.35,98.72,141.2,-28.41
30,8:15,-9.13,78.41,-12.71,-8.92,98.75,188.1,-18.12
30,8:30,-8.9,76.09,-12.65,-8.57,98.79,233.86,-19.95
30,8:45,-8.68,74.23,-12.57,-8.29,98.84,274.39,-33.85
30,9:00,-8.3,72.97,-12.44,-7.96,98.89,306.6,4.18
30,9:15,-7.97,72.05,-12.14,-7.5,98.94,265.64,0.54
30,9:30,-7.6,71.2,-12.02,-7.17,98.97,371.25,19.94
30,9:45,-7.13,70.8,-11.49,-6.6,99,382.18,39.07
30,10:00,-6.39,68.78,-10.95,-5.68,99.04,395.78,30.21
30,10:15,-5.61,67.25,-10.37,-4.89,99.08,488.07,48.69
30,10:30,-5.24,65.77,-10.13,-4.41,99.12,488.36,29.47
30,10:45,-4.82,65.42,-9.84,-4.05,99.14,501.63,41.02
30,11:00,-4.35,65.2,-9.19,-3.49,99.14,521.81,52.47
30,11:15,-3.88,64.74,-8.87,-3.1,99.13,536.89,34.53
30,11:30,-3.36,63.88,-8.34,-2.58,99.14,546.91,52.11
30,11:45,-2.98,63.11,-8.24,-2.2,99.16,534.8,34.71
30,12:00,-2.62,62.42,-8.01,-1.85,99.15,553.71,31.82
30,12:15,-2.4,61.99,-7.72,-1.61,99.14,555.05,51.64
30,12:30,-2.26,61.75,-7.67,-1.47,99.14,397.56,-15.32
30,12:45,-1.92,62.14,-7.46,-1.29,99.15,511.52,45.01
30,13:00,-1.7,61.11,-7.31,-1.06,99.16,541.12,36.72
30,13:15,-1.57,60.34,-7.36,-0.86,99.17,555.46,25.56
30,13:30,-1.56,60.68,-7.29,-0.82,99.2,338.92,3.48
30,13:45,-1.72,62.09,-7.42,-1.14,99.22,256.41,1.92
30,14:00,-1.59,61.73,-7.3,-0.99,99.22,247.67,20.88
30,14:15,-1.49,61.37,-7.25,-0.84,99.25,205.84,1.96
30,14:30,-1.54,61.67,-7.36,-0.9,99.28,150.43,1.47
30,14:45,-1.72,62.73,-7.36,-1.12,99.29,88.36,-8.21
30,15:00,-1.87,63.04,-7.39,-1.25,99.29,88.66,-0.22
30,15:15,-2.19,63.02,-7.76,-1.61,99.3,102.19,-6.58
30,15:30,-2.33,63.63,-7.81,-1.73,99.32,84.6,-6.53
30,15:45,-2.55,63.99,-8,-1.98,99.32,67.6,-5.17
30,16:00,-2.61,63.82,-8.1,-2.06,99.32,52.75,-6.73
30,16:15,-2.9,64.71,-8.28,-2.35,99.34,48.56,-6.64
30,16:30,-3.14,65.82,-8.37,-2.62,99.36,38.78,-7.33
30,16:45,-3.39,65.97,-8.6,-2.87,99.35,32.59,-7.29
30,17:00,-3.48,66.31,-8.69,-2.99,99.36,23.94,-7.12
30,17:15,-3.48,66.06,-8.7,-3.01,99.36,19.31,-6.38
30,17:30,-3.45,65.53,-8.83,-3,99.38,18.5,-8.3
30,17:45,-3.46,65.39,-8.9,-3.03,99.37,17.64,-10.56
30,18:00,-3.44,63.77,-9.25,-3.01,99.38,18.86,-8.1
30,18:15,-3.48,63.84,-9.13,-3.04,99.39,18.65,-9.81
30,18:30,-3.52,64.09,-9.24,-3.11,99.42,18.5,-6.86
30,18:45,-3.52,63.88,-9.26,-3.1,99.45,18.52,-6.8
30,19:00,-3.55,64.02,-9.27,-3.13,99.46,18.7,-7.37
30,19:15,-3.59,64.19,-9.22,-3.17,99.46,18.96,-7.68
30,19:30,-3.61,64.8,-9.2,-3.24,99.45,19.18,-9.67
30,19:45,-3.6,64.91,-9.21,-3.24,99.45,18.36,-8.44
30,20:00,-3.56,64.4,-9.33,-3.22,99.46,18.11,-7.37
30,20:15,-3.58,62.8,-9.6,-3.22,99.47,19.55,-6.15
30,20:30,-3.69,64.42,-9.36,-3.3,99.49,19.42,-7.09
30,20:45,-3.81,65.57,-9.19,-3.4,99.49,19.19,-7.82
30,21:00,-3.91,66,-9.26,-3.5,99.49,19.42,-7.09
30,21:15,-3.94,66.08,-9.28,-3.55,99.48,19.43,-9.32
30,21:30,-3.97,66.24,-9.35,-3.58,99.49,19.58,-8.05
30,21:45,-3.99,66.47,-9.26,-3.62,99.5,20.08,-9.01
30,22:00,-4,65.92,-9.48,-3.63,99.52,19.99,-6.48
30,22:15,-4.02,66.04,-9.4,-3.64,99.52,20.23,-7.15
30,22:30,-3.98,65.96,-9.46,-3.66,99.5,19.94,-6.34
30,22:45,-3.58,64.8,-9.59,-3.57,99.51,20.41,-5.51
30,23:00,-3.58,64.71,-9.54,-3.53,99.5,20.16,-6
30,23:15,-3.92,65.76,-9.41,-3.62,99.51,19.95,-6.81
30,23:30,-3.93,65.47,-9.52,-3.61,99.5,20.25,-7.18
30,23:45,-4,65.63,-9.48,-3.66,99.5,19.83,-7.1
31,0:00,-4,65.85,-9.5,-3.68,99.5,20.25,-6.31
31,0:15,-4.05,66.61,-9.34,-3.73,99.5,20.29,-7.28
31,0:30,-4.08,67.19,-9.28,-3.75,99.5,20.63,-6.35
31,0:45,-4.08,67.54,-9.27,-3.79,99.5,19.39,-6.25
31,1:00,-3.95,68.4,-9.13,-3.83,99.5,20.54,-6.45
31,1:15,-3.71,68.29,-9.21,-3.83,99.49,20.41,-6.49
31,1:30,-3.61,68.51,-9.11,-3.84,99.49,20.52,-5.97
31,1:45,-3.59,68.89,-9.06,-3.86,99.49,20.51,-5.89
31,2:00,-3.72,69.77,-9.03,-3.94,99.5,20.99,-6.9
31,2:15,-3.7,69.58,-9.04,-3.91,99.5,20.67,-6.34
31,2:30,-3.96,69.98,-9.03,-3.92,99.5,21.02,-6.65
31,2:45,-3.97,70.18,-8.86,-3.9,99.48,21.04,-5.84
31,3:00,-3.98,70.41,-8.98,-3.98,99.48,20.91,-6.99
31,3:15,-3.88,71.11,-9,-4.09,99.47,20.59,-7.59
31,3:30,-3.87,70.74,-9.02,-4.04,99.47,21,-6.66
31,3:45,-3.7,70.74,-9,-4.03,99.47,20.64,-7.29
31,4:00,-3.69,70.98,-8.86,-4.06,99.47,20.93,-7.02
31,4:15,-3.9,71.74,-8.71,-3.96,99.48,21.09,-6.7
31,4:30,-3.83,71.52,-8.6,-3.89,99.49,21.58,-6.41
31,4:45,-3.95,70.48,-8.81,-3.83,99.49,21.51,-5.78
31,5:00,-3.9,70.12,-8.82,-3.8,99.52,21.41,-5.83
31,5:15,-3.68,70.57,-8.75,-3.81,99.52,21.7,-4.65
31,5:30,-3.21,71.35,-8.67,-3.9,99.52,21.47,-19.92
31,5:45,-3.81,73.13,-8.58,-4.09,99.52,21.42,-34.83
31,6:00,-3.91,75.19,-8.36,-4.21,99.51,21.14,-22.67
31,6:15,-3.79,75.36,-8.32,-4.25,99.52,21.18,-34.28
31,6:30,-4.1,75.02,-8.62,-4.43,99.53,21.48,-37.18
31,6:45,-4.4,74.81,-8.63,-4.44,99.53,22.19,-28.98
31,7:00,-4.61,75.17,-8.67,-4.6,99.52,23.32,-34.27
31,7:15,-4.65,76.74,-8.71,-4.9,99.52,27.89,-34.41
31,7:30,-4.59,77.98,-8.81,-5.14,99.52,39.31,-25.24
31,7:45,-4.46,77.22,-8.79,-5.01,99.53,56.25,-21.64
31,8:00,-4.44,77.56,-8.9,-5.16,99.53,81.77,-26.25
31,8:15,-4.27,77.73,-8.81,-5.04,99.54,146.25,-19.15
31,8:30,-4.12,76.47,-8.51,-4.67,99.54,201.56,21.94
31,8:45,-4.25,74.77,-8.36,-4.27,99.55,239.68,37.92
31,9:00,-4,73.14,-8.09,-3.83,99.58,276.42,47.72
31,9:15,-3.27,70.61,-7.69,-2.97,99.6,318.14,53.78
31,9:30,-2.82,69.86,-7.2,-2.38,99.61,366.86,54.87
31,9:45,-2.46,70.3,-6.59,-1.9,99.64,395.21,66.13
31,10:00,-2.11,69.92,-6.33,-1.49,99.68,432.94,62.29
31,10:15,-1.69,69.23,-6.08,-1.15,99.71,440.58,59.65
31,10:30,-1.3,68,-5.78,-0.59,99.72,484.34,50.42
31,10:45,-1.63,65.45,-6.57,-0.87,99.75,480.23,44.85
31,11:00,-1.71,62.93,-7.14,-0.93,99.75,551.06,64.37
31,11:15,-1.8,62.73,-7.25,-1.03,99.74,547.53,64.48
31,11:30,-1.74,63.09,-7.01,-0.9,99.72,548.92,70.17
31,11:45,-1.89,61.52,-7.57,-1.12,99.71,435.61,51.21
31,12:00,-1.66,60.8,-7.52,-0.9,99.69,476.7,61.79
31,12:15,-1.63,59.78,-7.67,-0.87,99.66,462.44,36.92
31,12:30,-1.53,61.73,-7.1,-0.69,99.63,485.38,64.24
31,12:45,-1.11,61.45,-6.68,-0.27,99.6,562.73,81.58
31,13:00,-1.05,59.77,-7.03,-0.21,99.59,551.87,66.14
31,13:15,-0.98,58.38,-7.25,-0.15,99.58,548.6,75.68
31,13:30,-0.91,56.65,-7.44,-0.04,99.56,505.22,59.83
31,13:45,-1.1,56.66,-7.88,-0.36,99.53,320,22.4
31,14:00,-1.05,57.22,-7.65,-0.27,99.5,365.66,40.6
31,14:15,-0.72,54.74,-7.86,0.07,99.5,473.26,63.42
31,14:30,-0.36,51.59,-8.18,0.52,99.5,452.4,48.24
31,14:45,-0.67,53.8,-8.22,-0.01,99.5,239.63,5.55
31,15:00,-0.83,54.82,-8.09,-0.19,99.5,221.41,3.85
31,15:15,-1.02,56.96,-7.81,-0.41,99.5,202.63,1.98
31,15:30,-0.98,58.8,-7.45,-0.4,99.5,183.01,3.95
31,15:45,-1.05,60.5,-7.11,-0.49,99.48,150.28,-2.23
31,16:00,-1.16,61.99,-6.94,-0.62,99.47,128.92,-6.14
31,16:15,-1.2,63.52,-6.7,-0.7,99.46,100.2,-12.47
31,16:30,-1.24,64.86,-6.52,-0.77,99.44,78.77,-19.59
31,16:45,-1.32,66.31,-6.36,-0.89,99.43,50.62,-24.32
31,17:00,-1.48,67.06,-6.43,-1.07,99.4,35.93,-21.61
31,17:15,-1.63,67.73,-6.54,-1.25,99.4,24.87,-24.77
31,17:30,-1.7,68.33,-6.51,-1.37,99.39,22.04,-28.45
31,17:45,-1.72,68.5,-6.49,-1.4,99.38,21.74,-18.11
31,18:00,-1.74,68.44,-6.5,-1.38,99.37,21.72,-11.67
31,18:15,-1.75,68.3,-6.56,-1.38,99.36,21.95,-15.45
31,18:30,-1.78,68.29,-6.56,-1.43,99.36,22.14,-20.19
31,18:45,-1.83,68.46,-6.62,-1.51,99.34,22.14,-18.48
31,19:00,-1.8,68.42,-6.65,-1.48,99.35,22.26,-15.12
31,19:15,-1.78,68.28,-6.62,-1.45,99.33,21.35,-13.67
31,19:30,-1.73,68.26,-6.59,-1.39,99.31,22.03,-8.68
31,19:45,-1.63,67.81,-6.56,-1.28,99.29,22.51,-6.44
31,20:00,-1.54,67.39,-6.52,-1.2,99.29,22.23,-11.82
31,20:15,-1.55,67.34,-6.48,-1.22,99.26,22.21,-24.13
31,20:30,-1.59,67.74,-6.54,-1.31,99.26,22.32,-28.57
31,20:45,-1.59,67.91,-6.53,-1.34,99.25,22.29,-29.66
31,21:00,-1.61,68.22,-6.54,-1.39,99.24,22.11,-31.14
31,21:15,-1.57,68.32,-6.51,-1.4,99.23,22,-35.59
31,21:30,-1.5,68.47,-6.49,-1.38,99.21,22.01,-29.61
31,21:45,-1.35,68.08,-6.42,-1.28,99.22,23.08,-34.86
31,22:00,-1.11,67.92,-6.37,-1.17,99.22,22.71,-30.95
31,22:15,-0.85,67.18,-6.22,-0.92,99.2,22.95,-29.44
31,22:30,-0.61,66.31,-6.02,-0.57,99.19,22.59,-31.88
31,22:45,-0.39,66.02,-5.81,-0.33,99.18,22.72,-28.99
31,23:00,-0.28,66.19,-5.67,-0.21,99.19,22.5,-30.23
31,23:15,-0.12,66.02,-5.51,-0.01,99.18,22.42,-25.41
31,23:30,0.07,65.72,-5.3,0.21,99.16,22.42,-23.85
31,23:45,0.17,65.72,-5.13,0.33,99.16,21.88,-28.96
